iteration;replicate;time;last_generation;population;bmi_category_prop;am;kid-father-cor;kid-mother-cor
5076;1;3488.0;100.0;6028;[0.012607830126078301, 0.09124087591240876, 0.4278367617783676, 0.46831453218314534];0.9061946129926123;0.8180431052516962;0.8191290352054895
5077;1;3361.0;100.0;6071;[0.015154010871355626, 0.10130126832482293, 0.4437489705155658, 0.4397957502882556];0.9106383732634735;0.8146189437670496;0.8154290553107362
5078;1;3418.0;100.0;5993;[0.011179709661271483, 0.1059569497747372, 0.4126480894376773, 0.470215251126314];0.8713023555892675;0.7822400073795174;0.7730743465986062
5079;1;3484.0;100.0;5780;[0.021280276816608996, 0.1365051903114187, 0.40121107266435985, 0.44100346020761244];0.8788330115228176;0.7744103643652849;0.784130059471626
508;1;3488.0;100.0;5827;[0.1293976317144328, 0.27389737429208855, 0.34700532006178136, 0.24969967393169726];0.5956296415187247;0.6575275684667444;0.64110327654557
5080;1;3506.0;100.0;5968;[0.04205764075067024, 0.15884718498659517, 0.44168900804289546, 0.3574061662198391];0.8986738408402836;0.8068438550383369;0.8034570005900131
5081;1;3523.0;100.0;5813;[0.0996043351109582, 0.2257010149664545, 0.39704111474281784, 0.2776535351797695];0.8496983325315363;0.8206170615982535;0.8160135831922818
5082;1;3603.0;100.0;6003;[0.13843078460769614, 0.3078460769615192, 0.36931534232883556, 0.18440779610194902];0.951775464610213;0.8386529290104872;0.832559500055975
5083;1;3524.0;100.0;5918;[0.08431902669820886, 0.24349442379182157, 0.4195674214261575, 0.2526191280838121];0.951661199660024;0.8123950925963891;0.8088553688956724
5084;1;3426.0;100.0;5884;[0.06084296397008838, 0.20819170632222977, 0.4265805574439157, 0.30438477226376615];0.9376866699700921;0.7633111501809798;0.771401274499662
5085;1;3466.0;101.0;5791;[0.045933344845449836, 0.1806251079260922, 0.445173545156277, 0.328268002072181];0.9237700924465089;0.7269462172498081;0.7293561999035527
5086;1;3397.0;100.0;5912;[0.031799729364005415, 0.18555480378890393, 0.4644790257104195, 0.3181664411366712];0.9111229848847434;0.711009537579839;0.7150160960967852
5087;1;3393.0;100.0;5820;[0.055326460481099654, 0.2106529209621993, 0.4323024054982818, 0.3017182130584192];0.9156944353333969;0.7223569514803876;0.7203266835458788
5088;1;3584.0;100.0;5976;[0.06526104417670683, 0.22757697456492637, 0.44879518072289154, 0.2583668005354752];0.8566247188089288;0.7107349324963425;0.6978292852194372
5089;1;3517.0;100.0;5766;[0.11984044398196324, 0.27245924384321885, 0.38224072147069027, 0.22545959070412763];0.9030074848694897;0.7588688371378961;0.756716822458951
509;1;3614.0;100.0;5805;[0.12885443583118003, 0.2625322997416021, 0.3648578811369509, 0.24375538329026702];0.34894668640798465;0.548276407461281;0.5574432937085215
5090;1;3526.0;100.0;5910;[0.14534686971235194, 0.31861252115059224, 0.3549915397631134, 0.18104906937394247];0.9140191175183592;0.7472805744988597;0.7419224237523817
5091;1;3565.0;100.0;5847;[0.11749615187275526, 0.27227638105011115, 0.396442620147084, 0.2137848469300496];0.8800836565022002;0.7050955420161729;0.7051093577517087
5092;1;3491.0;100.0;5890;[0.0799660441426146, 0.24159592529711374, 0.42971137521222413, 0.24872665534804753];0.8897761432072607;0.6846580279341374;0.6830731075400186
5093;1;3368.0;100.0;5874;[0.08971739870616276, 0.2676200204290092, 0.4021109976166156, 0.24055158324821246];0.931670353472551;0.6807993766199462;0.6862427342020634
5094;1;3408.0;100.0;5887;[0.06692712756922031, 0.21471037880074742, 0.43196874469169355, 0.2863937489383387];0.9318371751852347;0.6585501758500018;0.6555021932201823
5095;1;3345.0;100.0;5860;[0.09744027303754266, 0.2621160409556314, 0.39744027303754265, 0.24300341296928327];0.9344631834648512;0.6623693004579017;0.6620523984983931
5096;1;3558.0;101.0;5773;[0.11051446388359605, 0.26104278538021825, 0.3893989260349905, 0.23904382470119523];0.9319472772309446;0.6724330033279473;0.6672818913207038
5097;1;3573.0;100.0;5888;[0.13519021739130435, 0.29789402173913043, 0.36345108695652173, 0.2034646739130435];0.9201268663413789;0.6768744492813171;0.68067033144169
5098;1;3705.0;100.0;5926;[0.15642929463381708, 0.32163347958150523, 0.3521768477894026, 0.16976037799527505];0.9443045779947348;0.6837501607543366;0.6796806162613528
5099;1;3539.0;100.0;5792;[0.1334599447513812, 0.29920580110497236, 0.3473756906077348, 0.2199585635359116];0.9163322196529423;0.6424167301912982;0.6458770212255449
51;1;3561.0;100.0;5930;[0.00927487352445194, 0.1087689713322091, 0.39662731871838114, 0.48532883642495783];0.4599425749930433;0.6998977147154803;0.6776959806601489
510;1;3512.0;100.0;5822;[0.12779113706630024, 0.2634833390587427, 0.34970800412229475, 0.2590175197526623];0.16648369040968086;0.4997879332782291;0.5095543683703015
5100;1;3465.0;100.0;5913;[0.11939793674953492, 0.28056823947234905, 0.38576018941315743, 0.21427363436495855];0.9190877948059948;0.63865389012275;0.6342239506427599
5101;1;3373.0;100.0;5808;[0.10726584022038567, 0.25826446280991733, 0.39325068870523416, 0.2412190082644628];0.9021321806322836;0.6016202693437563;0.6045181073174578
5102;1;3415.0;100.0;5901;[0.08642602948652771, 0.24199288256227758, 0.4072191154041688, 0.2643619725470259];0.9499892903063362;0.5862118565102669;0.5925041854740212
5103;1;3409.0;100.0;5894;[0.1002714625042416, 0.25941635561588056, 0.4022734984730234, 0.23803868340685444];0.9108808306420558;0.6151136984921448;0.6172275111540169
5104;1;3455.0;100.0;5828;[0.11650652024708305, 0.28980782429649965, 0.3723404255319149, 0.2213452299245024];0.9208923900896168;0.6410252563627897;0.6448802127432584
5105;1;3528.0;100.0;5857;[0.13949120710261226, 0.3052757384326447, 0.3539354618405327, 0.20129759262421035];0.9469174620238108;0.6734969147508642;0.6680551341175712
5106;1;3493.0;100.0;5981;[0.15499080421334224, 0.30864403945828456, 0.34676475505768267, 0.18960040127069053];0.958248085927285;0.6732848474607527;0.6770292708392114
5107;1;3547.0;100.0;5759;[0.11686056607049836, 0.29605834346240667, 0.3802743531863171, 0.20680673728077792];0.9614976637485968;0.6817814517782024;0.682347663304213
5108;1;3480.0;100.0;5901;[0.09320454160311811, 0.26131164209456026, 0.40704965260125403, 0.23843416370106763];0.9371806022625445;0.6687956383266352;0.6696608694932017
5109;1;3535.0;100.0;5853;[0.07534597642234751, 0.22193746796514607, 0.4284982060481804, 0.274218349564326];0.9555389317868218;0.6682804662442087;0.6738292494218334
511;1;3665.0;100.0;5809;[0.17042520227233604, 0.2564985367533138, 0.3286279910483732, 0.24444826992597693];0.05458832828439369;0.4372883275514885;0.44685680278260886
5110;1;3380.0;100.0;6013;[0.06951604856145019, 0.24047896224846166, 0.4122734076168302, 0.27773158157325795];0.9430377793160053;0.6746983046936387;0.6757392891640106
5111;1;3353.0;100.0;6074;[0.07211063549555483, 0.22127099110964768, 0.41801119525847874, 0.28860717813631875];0.9548179173137369;0.6835872638159746;0.6793568624065781
5112;1;3531.0;100.0;5852;[0.08441558441558442, 0.26452494873547505, 0.42378673957621327, 0.22727272727272727];0.9519642701021813;0.705547119569555;0.710176753271176
5113;1;3513.0;100.0;5774;[0.11309317630758572, 0.2807412538967787, 0.3860408728784205, 0.2201246969172151];0.9671311161383023;0.748445713601114;0.7490527802466034
5114;1;3631.0;100.0;5846;[0.15583304823811153, 0.3323640095791994, 0.33715360930550803, 0.17464933287718098];0.9622405855216791;0.7556370979775585;0.7506416662475356
5115;1;3572.0;100.0;5722;[0.09454736106256553, 0.2591751135966445, 0.4106955609926599, 0.23558196434813003];0.971921785765395;0.750743951297799;0.7463940957562967
5116;1;3458.0;100.0;5840;[0.06678082191780822, 0.2219178082191781, 0.43167808219178083, 0.2796232876712329];0.9764909967885693;0.752833537632358;0.7561203038015406
5117;1;3393.0;100.0;5808;[0.04201101928374656, 0.16993801652892562, 0.4423209366391185, 0.34573002754820936];0.9835580662186196;0.7489946002695922;0.7472162064330542
5118;1;3361.0;100.0;5891;[0.0364963503649635, 0.16754371074520455, 0.46290952300118826, 0.3330504158886437];0.9672518268827783;0.7302401302581725;0.7240753382916023
5119;1;3375.0;100.0;5769;[0.03709481712601837, 0.17230022534234704, 0.4645519154099497, 0.32605304212168484];0.9863859944698712;0.7629833244750256;0.7637943887843888
512;1;3581.0;100.0;5954;[0.1615720524017467, 0.28585824655693653, 0.31844138394356736, 0.23412831709774942];0.27169924521055155;0.5117474533632569;0.5535996827710714
5120;1;3464.0;100.0;5792;[0.05870165745856354, 0.1973411602209945, 0.4312845303867403, 0.31267265193370164];0.99041963491538;0.802917384465704;0.8007042621776305
5121;1;3587.0;100.0;5782;[0.07765479072985126, 0.2608094085091664, 0.400726392251816, 0.2608094085091664];0.9791258750994127;0.8259914410259409;0.8225732932102506
5122;1;3703.0;100.0;5940;[0.13114478114478115, 0.3186868686868687, 0.38417508417508417, 0.165993265993266];0.9939882561802891;0.8548905698933837;0.8577805402931334
5123;1;3566.0;100.0;5817;[0.073749355337803, 0.19357056902183256, 0.4357916451779268, 0.2968884304624377];0.9871986708726056;0.8346111067281918;0.832389261051614
5124;1;3504.0;100.0;5785;[0.03025064822817632, 0.15626620570440794, 0.4484010371650821, 0.3650821089023336];0.9763382480731776;0.8234774195533616;0.8193517000898947
5125;1;3418.0;100.0;5782;[0.016776202006226218, 0.11207194742303701, 0.4202698028363888, 0.450882047734348];0.9731994419234212;0.8122393391112888;0.81088585037384
5126;1;3327.0;100.0;5834;[0.008399040109701748, 0.08553308193349332, 0.41720946177579704, 0.4888584161810079];0.9630464193507924;0.8245795404920679;0.8316788638521508
5127;1;3350.0;100.0;5935;[0.009098567818028643, 0.07969671440606571, 0.4208930075821398, 0.4903117101937658];0.9624469295745754;0.8463206296089594;0.8477920981986745
5128;1;3399.0;100.0;5816;[0.012895460797799175, 0.1014442916093535, 0.4295048143053645, 0.4561554332874828];0.9485837505016492;0.8603520967839418;0.8656691287144352
5129;1;3542.0;100.0;5777;[0.03150424095551324, 0.11199584559459927, 0.4062662281460966, 0.4502336853037909];0.9882379949746506;0.904028260349552;0.9053751906787252
513;1;3586.0;100.0;5920;[0.1508445945945946, 0.3018581081081081, 0.34273648648648647, 0.20456081081081082];0.4912939488024401;0.6249862533471139;0.6169295986729167
5130;1;3603.0;100.0;5834;[0.12889955433664724, 0.31316420980459375, 0.3508741858073363, 0.2070620500514227];0.9545645761877672;0.9386294253399124;0.9405263634282295
5131;1;3531.0;100.0;5752;[0.008866481223922114, 0.05702364394993046, 0.3974269819193324, 0.536682892906815];0.9514155278199777;0.9343093126505462;0.9360259043630749
5132;1;3431.0;100.0;5878;[0.0, 0.015991833957128276, 0.24038788703640693, 0.7436202790064648];0.9622429587566811;0.9096514597403034;0.9057390220935188
5133;1;3306.0;100.0;5973;[0.0, 0.0010045203415369162, 0.08839779005524862, 0.9105976896032144];0.9171637441382839;0.8726645149016108;0.8670834272712442
5134;1;3290.0;100.0;5924;[0.0, 0.0, 0.008271438217420662, 0.9917285617825793];0.8333583500466074;0.8339506776907151;0.9060540973712711
5135;1;3305.0;100.0;5902;[0.0, 0.004066418163334463, 0.11182649949169773, 0.8841070823449678];0.9436426145739591;0.9142287901522197;0.9056741538500145
5136;1;3433.0;100.0;5826;[1.7164435290078958E-4, 0.016649502231376588, 0.26347408170271197, 0.7197047717130106];0.9828510088119652;0.9358902064948291;0.935089168190928
5137;1;3441.0;100.0;5829;[0.00857780065191285, 0.09795848344484474, 0.37553611254074454, 0.5179276033624979];0.9296274640715706;0.8990003913993811;0.8983318385177966
5138;1;3544.0;100.0;5734;[0.16027206138821068, 0.32821764911056855, 0.3793163585629578, 0.13219393093826298];0.959296582819042;0.9352291703327137;0.9337026702372049
5139;1;3477.0;100.0;6003;[0.0181575878727303, 0.14109611860736299, 0.4047976011994003, 0.4359486923205064];0.9456849126987111;0.8852452878123707;0.8919758668549198
514;1;3663.0;100.0;5879;[0.1518965810511992, 0.3114475250893009, 0.341384589215853, 0.1952713046436469];0.7717864441976305;0.7117529204694522;0.7212621872577132
5140;1;3483.0;100.0;5791;[0.01726817475392851, 0.09342082541875324, 0.4151269210844414, 0.4741840787428769];0.9628587891808554;0.8717816500892446;0.8767576259547608
5141;1;3355.0;100.0;5832;[0.011831275720164609, 0.0850480109739369, 0.3914609053497942, 0.5116598079561042];0.9443752545362937;0.8454258401175574;0.8425369130914562
5142;1;3374.0;100.0;5899;[0.010340735717918291, 0.08815053398881166, 0.41125614510934055, 0.4902525851839295];0.9322074965888374;0.8174880600947434;0.8167325019650835
5143;1;3362.0;100.0;5914;[0.016909029421711193, 0.09790328035170781, 0.4203584714237403, 0.4648292188028407];0.9270036815878948;0.7957717880978291;0.8005732338653888
5144;1;3462.0;100.0;5963;[0.036055676672815694, 0.16300519872547375, 0.4551400301861479, 0.3457990944155626];0.96384544756437;0.8076168507027818;0.7966161307653731
5145;1;3525.0;100.0;5759;[0.04150026046188574, 0.18371245007813858, 0.4610175377669734, 0.31376975169300225];0.9580414884130345;0.8000343327516691;0.8046191722119117
5146;1;3642.0;100.0;5818;[0.16139566861464422, 0.31918184943279476, 0.34943279477483674, 0.1699896871777243];0.9310371651987989;0.8457193567987872;0.8481031651872522
5147;1;3512.0;100.0;6037;[0.08779194964386285, 0.25045552426702006, 0.415272486334272, 0.24648003975484511];0.9460085391121004;0.8182819782680768;0.8158754313431793
5148;1;3438.0;100.0;5855;[0.04423569598633646, 0.1981212638770282, 0.45004269854824935, 0.307600341588386];0.9127203239051875;0.7499063139358053;0.7540883002175444
5149;1;3393.0;100.0;5806;[0.036169479848432655, 0.17671374440234242, 0.44505683775404753, 0.3420599379951774];0.8961270359500222;0.7250358663935383;0.7260810651211886
515;1;3614.0;100.0;5964;[0.16213950368879945, 0.33568075117370894, 0.3346747149564051, 0.1675050301810865];0.8918860744169039;0.7396446569540837;0.7365240433224185
5150;1;3370.0;100.0;6046;[0.035395302679457494, 0.171683757856434, 0.4685742639761826, 0.3243466754879259];0.9162834167903208;0.705145593593926;0.705591514205651
5151;1;3447.0;100.0;5844;[0.05578370978781656, 0.19695414099931555, 0.4486652977412731, 0.2985968514715948];0.8734193960372107;0.6951134429397657;0.6992051513928708
5152;1;3440.0;100.0;5774;[0.07377900935226879, 0.22791825424315898, 0.40491860062348456, 0.29338413578108763];0.9153063230126094;0.7275000790775712;0.7333472949298148
5153;1;3540.0;100.0;5921;[0.10048978213139673, 0.2666779260260091, 0.3877723357540956, 0.24505995608849857];0.9353447032025044;0.7536637392044646;0.752659476766724
5154;1;3686.0;100.0;5842;[0.1579938377268059, 0.3411502909962342, 0.3271140020540911, 0.17374186922286888];0.9320324983327777;0.7580095292314876;0.7517109330819992
5155;1;3632.0;100.0;5970;[0.10988274706867672, 0.271356783919598, 0.39112227805695143, 0.22763819095477386];0.9620479855536982;0.7142640881757011;0.7243087181445683
5156;1;3487.0;100.0;5785;[0.09507346585998272, 0.2549697493517718, 0.4046672428694901, 0.2452895419187554];0.9310478859708968;0.7158688010637563;0.7174440819246276
5157;1;3389.0;100.0;5787;[0.09054777950578884, 0.23604631069638846, 0.41472265422498705, 0.25868325557283567];0.9327773811089176;0.6912459599769845;0.6898116881740634
5158;1;3389.0;100.0;6012;[0.07401862940785096, 0.23386560212907517, 0.4186626746506986, 0.27345309381237526];0.883497463502791;0.6706086533671626;0.6739584491884865
5159;1;3412.0;100.0;5949;[0.08404773911581778, 0.2291141368297193, 0.4224239367961002, 0.26441418725836274];0.9047851186481632;0.6668976724419001;0.6590368361288966
516;1;3550.0;100.0;5746;[0.1768186564566655, 0.3332753219631048, 0.3412808910546467, 0.14862513052558302];0.6176890965849849;0.6633533763991646;0.6739638267257535
5160;1;3483.0;100.0;5927;[0.08773409819470221, 0.25679095663910917, 0.4054327653112873, 0.2500421798549013];0.9120362270912424;0.6280033560040164;0.6394996564815989
5161;1;3660.0;100.0;6033;[0.10707773910160782, 0.2910658047405934, 0.385711917785513, 0.21614453837228575];0.948024151588143;0.6660088748570318;0.6742202038256873
5162;1;3631.0;100.0;5961;[0.15735614829726555, 0.326958563999329, 0.3460828720013421, 0.1696024157020634];0.9082990378146815;0.6629592156355294;0.6662301892644442
5163;1;3540.0;100.0;5736;[0.1452231520223152, 0.299860529986053, 0.3551255230125523, 0.1997907949790795];0.9223785894629282;0.6527011612784303;0.6502513341714656
5164;1;3439.0;100.0;5987;[0.12493736428929347, 0.2762652413562719, 0.3741439786203441, 0.22465341573409053];0.8806447247746302;0.6258258096148253;0.6248142111448576
5165;1;3398.0;100.0;6010;[0.10016638935108153, 0.25640599001663894, 0.3956738768718802, 0.24775374376039933];0.876515172994278;0.6060442984092744;0.6061952748546848
5166;1;3356.0;100.0;5904;[0.09569783197831978, 0.25745257452574527, 0.40176151761517614, 0.24508807588075882];0.851048437002922;0.5847755602374881;0.6021454724700419
5167;1;3446.0;100.0;5762;[0.10482471364109684, 0.24383894481082957, 0.4092329052412357, 0.2421034363068379];0.8758518560355258;0.6101091946662183;0.6101647345002394
5168;1;3546.0;100.0;5789;[0.1003627569528416, 0.25911210917256866, 0.3879771981343928, 0.2525479357401969];0.9542694433180081;0.6288263092348926;0.6266588414084266
5169;1;3542.0;100.0;5848;[0.13030095759233926, 0.3023255813953488, 0.35687414500683995, 0.21049931600547195];0.880187688138826;0.6563630373207597;0.6540458392751335
517;1;3537.0;100.0;5806;[0.16448501550120564, 0.3038236307268343, 0.3305201515673441, 0.2011712022046159];0.3827444124137931;0.5665787028797045;0.5632738169430563
5170;1;3604.0;100.0;5954;[0.1525025193147464, 0.3223043332213638, 0.3528720188108834, 0.1723211286530064];0.8828163738787593;0.6618107183591551;0.6502283386821095
5171;1;3614.0;100.0;5928;[0.13309716599190283, 0.2815452091767881, 0.3694331983805668, 0.21592442645074225];0.945893002643019;0.6839449076646711;0.6865850290830089
5172;1;3510.0;101.0;5815;[0.10490111779879621, 0.2656921754084265, 0.3963886500429923, 0.23301805674978504];0.9440667464727315;0.6869945525718344;0.6871477746879854
5173;1;3411.0;100.0;5776;[0.08396814404432133, 0.24220914127423823, 0.4143005540166205, 0.2595221606648199];0.8703413707962755;0.635208665778689;0.6517596940710949
5174;1;3318.0;100.0;5892;[0.06873727087576374, 0.22080787508486083, 0.420061099796334, 0.2903937542430414];0.8962130783653083;0.6444142583059639;0.6420284467308028
5175;1;3451.0;100.0;5913;[0.07542702519871469, 0.2374429223744292, 0.408760358532048, 0.27836969389480803];0.8932537441204332;0.6683933426780807;0.6623699240040739
5176;1;3453.0;100.0;5891;[0.0867424885418435, 0.2514004413512137, 0.41283313529112203, 0.24902393481582075];0.8895699462157187;0.7043767220741995;0.7093994707874639
5177;1;3493.0;100.0;5928;[0.09885290148448043, 0.24409581646423753, 0.4077260458839406, 0.24932523616734142];0.8874553895712451;0.6628522867351864;0.685213474409735
5178;1;3717.0;100.0;5796;[0.13681849551414768, 0.3053830227743271, 0.36783988957902003, 0.18995859213250518];0.9326351085941951;0.7507687354966236;0.7567881100399231
5179;1;3480.0;100.0;5735;[0.12920662598081953, 0.2687009590235397, 0.3823888404533566, 0.21970357454228423];0.938817389411699;0.752080095261617;0.749401280953969
518;1;3550.0;100.0;5696;[0.15695224719101122, 0.2773876404494382, 0.33848314606741575, 0.22717696629213482];0.18566916677049233;0.49200892515846906;0.4902017725323996
5180;1;3490.0;100.0;5811;[0.07933230080881087, 0.22543452073653417, 0.4276372397177766, 0.2675959387368783];0.9143734243139628;0.7355953259958724;0.7410904980499269
5181;1;3464.0;100.0;5928;[0.0497638326585695, 0.19416329284750336, 0.4411268556005398, 0.3149460188933873];0.9141696637670296;0.7151189483410776;0.7105172241724825
5182;1;3333.0;100.0;5965;[0.042414082145850796, 0.17803855825649623, 0.4521374685666387, 0.32740989103101426];0.8992615799110083;0.7205267929027804;0.716882549037613
5183;1;3408.0;100.0;5922;[0.0486322188449848, 0.1884498480243161, 0.4463019250253293, 0.31661600810536983];0.8096935965683313;0.7004665384968308;0.7006404716133382
5184;1;3470.0;100.0;5802;[0.047397449155463636, 0.19820751465012065, 0.44415718717683556, 0.31023784901758017];0.9170711242646192;0.7522226405100495;0.7591952604784565
5185;1;3483.0;100.0;6014;[0.07698703026272032, 0.23145992683737945, 0.4108746258729631, 0.28067841702693713];0.9177707722944884;0.8052190098126006;0.790872009881452
5186;1;3548.0;100.0;5854;[0.13460881448582165, 0.3061154765971985, 0.3524086094977793, 0.20686709941920053];0.9169887312201812;0.8135871303033338;0.8138521909647448
5187;1;3602.0;100.0;5773;[0.07864195392343669, 0.23315433916507883, 0.4302788844621514, 0.2579248224493331];0.8869229615661449;0.7842668959334642;0.803586950885005
5188;1;3483.0;100.0;6012;[0.04125083166999335, 0.18546240851630072, 0.43962075848303395, 0.333666001330672];0.8540397209163915;0.7605531566509232;0.763301403119952
5189;1;3471.0;100.0;5747;[0.026100574212632677, 0.12336871411171045, 0.45101792239429267, 0.3995127892813642];0.8327654957426776;0.7796865716404418;0.7771165894142186
519;1;3564.0;100.0;5975;[0.18677824267782428, 0.28635983263598325, 0.3019246861924686, 0.22493723849372385];0.04106327449709663;0.43478216053117696;0.44510244456517273
5190;1;3239.0;100.0;5868;[0.01005453306066803, 0.10207907293796864, 0.4175187457396046, 0.4703476482617587];0.8808468245075053;0.7876791297188073;0.7735951918953047
5191;1;3450.0;100.0;5897;[0.017805663896896726, 0.09140240800406986, 0.4510768187213838, 0.4397151093776496];0.8590446912201579;0.8008975834625256;0.7994052670436298
5192;1;3368.0;100.0;5872;[0.012602179836512262, 0.10166893732970027, 0.42217302452316074, 0.4635558583106267];0.896098970285304;0.8392583836292673;0.8349804703042748
5193;1;3417.0;100.0;5928;[0.025134952766531715, 0.12112010796221323, 0.4350539811066127, 0.41869095816464236];0.9069194391585;0.8733428377761717;0.8778608602048033
5194;1;3528.0;100.0;5791;[0.11396995337592816, 0.23277499568295631, 0.411845967881195, 0.24140908305992057];0.816056236183842;0.8877058991597944;0.8903784198130388
5195;1;3684.0;100.0;5890;[0.01765704584040747, 0.10033955857385399, 0.4478777589134126, 0.43412563667232595];0.8599411672780843;0.8849011105497483;0.8798047361363321
5196;1;3498.0;100.0;5790;[0.0012089810017271157, 0.04196891191709844, 0.3053540587219344, 0.6514680483592401];0.8782795412296014;0.8787083810317069;0.878211652600783
5197;1;3392.0;100.0;5977;[0.0, 0.014555797222686967, 0.18186381127656015, 0.8035803915007529];0.8326576057673688;0.8775376627650002;0.8744429170198754
5198;1;3302.0;100.0;5786;[0.0, 1.7283097131005876E-4, 0.07068786726581404, 0.929139301762876];0.7756100184924448;0.8159039926111493;0.7951903966550817
5199;1;3294.0;100.0;6024;[0.0, 0.0034860557768924302, 0.08051128818061089, 0.9160026560424966];0.8345181213771967;0.8531455700764117;0.8555880460784966
52;1;3551.0;100.0;6004;[0.023151232511658893, 0.11725516322451698, 0.4058960692871419, 0.4536975349766822];0.1877538154164177;0.5564614151399334;0.5579215702617587
520;1;3588.0;100.0;6008;[0.12966045272969373, 0.2866178428761651, 0.34637150466045274, 0.23735019973368843];0.2708520547766509;0.5244968666760671;0.5192842741508602
5200;1;3399.0;100.0;5980;[5.016722408026755E-4, 0.018896321070234114, 0.2108695652173913, 0.7697324414715719];0.8869211110395026;0.8711528830905982;0.885697948755648
5201;1;3533.0;100.0;5825;[0.004291845493562232, 0.04532188841201717, 0.3436909871244635, 0.6066952789699571];0.873971294512058;0.8588142801745088;0.8658040284813562
5202;1;3522.0;100.0;5854;[0.08028698325930987, 0.21916638196105226, 0.38674410659378206, 0.3138025281858558];0.8500452011798812;0.8891371729730333;0.8856645537458988
5203;1;3441.0;100.0;5758;[0.03594998263285863, 0.16811392844737758, 0.4524140326502258, 0.343522056269538];0.8406644749315866;0.8658542151429365;0.8606564408013728
5204;1;3446.0;100.0;5827;[0.01630341513643384, 0.10073794405354385, 0.3986614038098507, 0.48429723700017163];0.8346037685619976;0.8238473148075492;0.8283266150033124
5205;1;3383.0;100.0;5807;[0.013948682624418805, 0.10625107628723954, 0.39417943860857585, 0.4856208024797658];0.8964339257964092;0.838441250039861;0.8194252826288587
5206;1;3402.0;100.0;6042;[0.011916583912611719, 0.09533267130089375, 0.418735518040384, 0.4740152267461106];0.8630454214466898;0.7936332843577116;0.8052330596170703
5207;1;3424.0;100.0;6016;[0.015292553191489361, 0.1068816489361702, 0.4064162234042553, 0.4714095744680851];0.8689073019909055;0.7648984862067747;0.7743355566324021
5208;1;3360.0;100.0;5862;[0.02917093142272262, 0.13016035482770386, 0.42835209825997955, 0.412316615489594];0.8515099043129979;0.7826390414557304;0.7869852419072935
5209;1;3525.0;100.0;6007;[0.06192775095721658, 0.19893457632761777, 0.4120193108040619, 0.3271183619111037];0.8638095626709652;0.783810436376965;0.7980847029563858
521;1;3528.0;100.0;5732;[0.14567341242149337, 0.2618632240055827, 0.371946964410328, 0.22051639916259597];0.49661430911851184;0.6121219762201016;0.6250021932764928
5210;1;3480.0;100.0;5866;[0.15871121718377088, 0.3097511080804637, 0.34503920900102286, 0.18649846573474257];0.8535963601982329;0.803396216441883;0.8180611823544848
5211;1;3486.0;100.0;5977;[0.1035636606993475, 0.24159277229379286, 0.38514304835201607, 0.26970051865484357];0.8693189180816036;0.7938604611034997;0.7867434253098593
5212;1;3496.0;100.0;5983;[0.07053317733578472, 0.21728229984957378, 0.42403476516797595, 0.28814975764666556];0.8996437788012521;0.7810991074598262;0.780857710776347
5213;1;3436.0;100.0;5886;[0.04672103295956507, 0.1799184505606524, 0.43544002718314645, 0.3379204892966361];0.8798792084516504;0.7165406700221373;0.719738359591948
5214;1;3337.0;100.0;5841;[0.04673857216230098, 0.19397363465160075, 0.41260058209210754, 0.34668721109399075];0.8791529763195319;0.734574568762506;0.7274452939227896
5215;1;3374.0;100.0;5938;[0.05574267430111148, 0.18642640619737286, 0.4274166385988548, 0.33041428090266084];0.8606460210653673;0.7124911254372832;0.6891348796330412
5216;1;3430.0;100.0;5805;[0.08113695090439277, 0.22049956933677864, 0.4098191214470284, 0.2885443583118002];0.8583720310114952;0.717214977359682;0.711939589428388
5217;1;3512.0;100.0;6012;[0.09364604125083167, 0.2571523619427811, 0.39288090485695276, 0.25632069194943446];0.8096763973414308;0.7229770938210006;0.7098668779544285
5218;1;3500.0;100.0;5779;[0.14708427063505797, 0.3057622426025264, 0.35923170098632984, 0.18792178577608581];0.8904765096424392;0.749390833937006;0.7503476066616415
5219;1;3531.0;100.0;5946;[0.1357214934409687, 0.2899428187016482, 0.37285570131180623, 0.20147998654557686];0.767163399583145;0.6900166708267327;0.7086479430183903
522;1;3491.0;100.0;5847;[0.13117838207627844, 0.27398665982555154, 0.35077817684282536, 0.24405678125534463];0.6360007854706372;0.6426388026469475;0.6422316500283333
5220;1;3511.0;100.0;6023;[0.0981238585422547, 0.24871326581437822, 0.4022912170014943, 0.25087165864187283];0.8555626034542256;0.6805626826207696;0.6864075993736335
5221;1;3492.0;100.0;5957;[0.08712439147221757, 0.23736780258519388, 0.4064126238039282, 0.2690951821386604];0.8464225245251684;0.6779375567107305;0.677799713763039
5222;1;3362.0;100.0;5940;[0.07222222222222222, 0.22592592592592592, 0.4207070707070707, 0.28114478114478114];0.8222402085163161;0.6334327914176888;0.6493808241567672
5223;1;3393.0;100.0;5781;[0.08078187164850371, 0.23577235772357724, 0.4118664590901228, 0.27157931153779624];0.7922945755004263;0.636766232126052;0.6281103948792287
5224;1;3448.0;100.0;5870;[0.09488926746166951, 0.2638841567291312, 0.4045996592844974, 0.23662691652470189];0.8106111992334847;0.6290089321481563;0.6319957160056496
5225;1;3503.0;100.0;5863;[0.1045539826027631, 0.26709875490363294, 0.3921200750469043, 0.23622718744669965];0.8452235325155273;0.6521331541771943;0.6496962457458791
